Column1,play_name,genre,character,act,scene,sentence,text,sex
75370,Richard III,History,King Richard Iii,4,2,6,But shall we wear these honours for a day?,male
75371,Richard III,History,King Richard Iii,4,2,7,"Or shall they last, and we rejoice in them?",male
75372,Richard III,History,Buckingham,4,2,8,Still live they and for ever may they last!,male
75373,Richard III,History,King Richard Iii,4,2,9,"O Buckingham, now do I play the touch,",male
75374,Richard III,History,King Richard Iii,4,2,10,To try if thou be current gold indeed,male
75375,Richard III,History,King Richard Iii,4,2,11,Young Edward lives: think now what I would say.,male
75376,Richard III,History,Buckingham,4,2,12,"Say on, my loving lord.",male
75377,Richard III,History,King Richard Iii,4,2,13,"Why, Buckingham, I say, I would be king,",male
75378,Richard III,History,Buckingham,4,2,14,"Why, so you are, my thrice renowned liege.",male
75379,Richard III,History,King Richard Iii,4,2,15,Ha! am I king? 'tis so: but Edward lives.,male
75380,Richard III,History,Buckingham,4,2,16,"True, noble prince.",male
75381,Richard III,History,King Richard Iii,4,2,17,"O bitter consequence,",male
75382,Richard III,History,King Richard Iii,4,2,18,"That Edward still should live! 'True, noble prince!'",male
75383,Richard III,History,King Richard Iii,4,2,19,"Cousin, thou wert not wont to be so dull:",male
75384,Richard III,History,King Richard Iii,4,2,20,Shall I be plain? I wish the bastards dead;,male
75385,Richard III,History,King Richard Iii,4,2,21,And I would have it suddenly perform'd.,male
75386,Richard III,History,King Richard Iii,4,2,22,What sayest thou? speak suddenly; be brief.,male
75387,Richard III,History,Buckingham,4,2,23,Your grace may do your pleasure.,male
75388,Richard III,History,King Richard Iii,4,2,24,"Tut, tut, thou art all ice, thy kindness freezeth:",male
75389,Richard III,History,King Richard Iii,4,2,25,"Say, have I thy consent that they shall die?",male
75390,Richard III,History,Buckingham,4,2,26,"Give me some breath, some little pause, my lord",male
75391,Richard III,History,Buckingham,4,2,27,Before I positively herein:,male
75392,Richard III,History,Buckingham,4,2,28,I will resolve your grace immediately.,male
75393,Richard III,History,Catesby,4,2,29,[Aside to a stander by],male
75394,Richard III,History,Catesby,4,2,30,"The king is angry: see, he bites the lip.",male
75395,Richard III,History,King Richard Iii,4,2,31,I will converse with iron-witted fools,male
75396,Richard III,History,King Richard Iii,4,2,32,And unrespective boys: none are for me,male
75397,Richard III,History,King Richard Iii,4,2,33,That look into me with considerate eyes:,male
75398,Richard III,History,King Richard Iii,4,2,34,High-reaching Buckingham grows circumspect.,male
75399,Richard III,History,King Richard Iii,4,2,35,Boy!,male
75400,Richard III,History,Page,4,2,36,My lord?,male
75401,Richard III,History,King Richard Iii,4,2,37,Know'st thou not any whom corrupting gold,male
75402,Richard III,History,King Richard Iii,4,2,38,Would tempt unto a close exploit of death?,male
75403,Richard III,History,Page,4,2,39,"My lord, I know a discontented gentleman,",male
75404,Richard III,History,Page,4,2,40,Whose humble means match not his haughty mind:,male
75405,Richard III,History,Page,4,2,41,"Gold were as good as twenty orators,",male
75406,Richard III,History,Page,4,2,42,"And will, no doubt, tempt him to any thing.",male
75407,Richard III,History,King Richard Iii,4,2,43,What is his name?,male
75408,Richard III,History,Page,4,2,44,"His name, my lord, is Tyrrel.",male
75409,Richard III,History,King Richard Iii,4,2,45,"I partly know the man: go, call him hither.",male
75410,Richard III,History,King Richard Iii,4,2,46,The deep-revolving witty Buckingham,male
75411,Richard III,History,King Richard Iii,4,2,47,No more shall be the neighbour to my counsel:,male
75412,Richard III,History,King Richard Iii,4,2,48,"Hath he so long held out with me untired,",male
75413,Richard III,History,King Richard Iii,4,2,49,And stops he now for breath?,male
75414,Richard III,History,King Richard Iii,4,2,50,How now! what news with you?,male
75415,Richard III,History,Stanley,4,2,51,"My lord, I hear the Marquis Dorset's fled",male
75416,Richard III,History,Stanley,4,2,52,"To Richmond, in those parts beyond the sea",male
75417,Richard III,History,Stanley,4,2,53,Where he abides.,male
75418,Richard III,History,King Richard Iii,4,2,54,Catesby!,male
75419,Richard III,History,Catesby,4,2,55,My lord?,male
75420,Richard III,History,King Richard Iii,4,2,56,Rumour it abroad,male
75421,Richard III,History,King Richard Iii,4,2,57,"That Anne, my wife, is sick and like to die:",male
75422,Richard III,History,King Richard Iii,4,2,58,I will take order for her keeping close.,male
75423,Richard III,History,King Richard Iii,4,2,59,"Inquire me out some mean-born gentleman,",male
75424,Richard III,History,King Richard Iii,4,2,60,Whom I will marry straight to Clarence' daughter:,male
75425,Richard III,History,King Richard Iii,4,2,61,"The boy is foolish, and I fear not him.",male
75426,Richard III,History,King Richard Iii,4,2,62,"Look, how thou dream'st! I say again, give out",male
75427,Richard III,History,King Richard Iii,4,2,63,That Anne my wife is sick and like to die:,male
75428,Richard III,History,King Richard Iii,4,2,64,"About it; for it stands me much upon,",male
75429,Richard III,History,King Richard Iii,4,2,65,To stop all hopes whose growth may damage me.,male
75430,Richard III,History,King Richard Iii,4,2,66,"I must be married to my brother's daughter,",male
75431,Richard III,History,King Richard Iii,4,2,67,Or else my kingdom stands on brittle glass.,male
75432,Richard III,History,King Richard Iii,4,2,68,"Murder her brothers, and then marry her!",male
75433,Richard III,History,King Richard Iii,4,2,69,Uncertain way of gain! But I am in,male
75434,Richard III,History,King Richard Iii,4,2,70,So far in blood that sin will pluck on sin:,male
75435,Richard III,History,King Richard Iii,4,2,71,Tear-falling pity dwells not in this eye.,male
75436,Richard III,History,King Richard Iii,4,2,72,Is thy name Tyrrel?,male
75437,Richard III,History,Tyrrel,4,2,73,"James Tyrrel, and your most obedient subject.",male
75438,Richard III,History,King Richard Iii,4,2,74,"Art thou, indeed?",male
75439,Richard III,History,Tyrrel,4,2,75,"Prove me, my gracious sovereign.",male
75440,Richard III,History,King Richard Iii,4,2,76,Darest thou resolve to kill a friend of mine?,male
75441,Richard III,History,Tyrrel,4,2,77,"Ay, my lord;",male
75442,Richard III,History,Tyrrel,4,2,78,But I had rather kill two enemies.,male
75443,Richard III,History,King Richard Iii,4,2,79,"Why, there thou hast it: two deep enemies,",male
75444,Richard III,History,King Richard Iii,4,2,80,Foes to my rest and my sweet sleep's disturbers,male
75445,Richard III,History,King Richard Iii,4,2,81,Are they that I would have thee deal upon:,male
75446,Richard III,History,King Richard Iii,4,2,82,"Tyrrel, I mean those bastards in the Tower.",male
75447,Richard III,History,Tyrrel,4,2,83,"Let me have open means to come to them,",male
75448,Richard III,History,Tyrrel,4,2,84,And soon I'll rid you from the fear of them.,male
75449,Richard III,History,King Richard Iii,4,2,85,"Thou sing'st sweet music. Hark, come hither, Tyrrel",male
75450,Richard III,History,King Richard Iii,4,2,86,"Go, by this token: rise, and lend thine ear:",male
75451,Richard III,History,King Richard Iii,4,2,87,"There is no more but so: say it is done,",male
75452,Richard III,History,King Richard Iii,4,2,88,"And I will love thee, and prefer thee too.",male
75453,Richard III,History,Tyrrel,4,2,89,"'Tis done, my gracious lord.",male
75454,Richard III,History,King Richard Iii,4,2,90,"Shall we hear from thee, Tyrrel, ere we sleep?",male
75455,Richard III,History,Tyrrel,4,2,91,"Ye shall, my Lord.",male
75456,Richard III,History,Buckingham,4,2,92,"My Lord, I have consider'd in my mind",male
75457,Richard III,History,Buckingham,4,2,93,The late demand that you did sound me in.,male
75458,Richard III,History,King Richard Iii,4,2,94,"Well, let that pass. Dorset is fled to Richmond.",male
75459,Richard III,History,Buckingham,4,2,95,"I hear that news, my lord.",male
75460,Richard III,History,King Richard Iii,4,2,96,"Stanley, he is your wife's son well, look to it.",male
75461,Richard III,History,Buckingham,4,2,97,"My lord, I claim your gift, my due by promise,",male
75462,Richard III,History,Buckingham,4,2,98,For which your honour and your faith is pawn'd;,male
75463,Richard III,History,Buckingham,4,2,99,The earldom of Hereford and the moveables,male
75464,Richard III,History,Buckingham,4,2,100,The which you promised I should possess.,male
75465,Richard III,History,King Richard Iii,4,2,101,"Stanley, look to your wife; if she convey",male
75466,Richard III,History,King Richard Iii,4,2,102,"Letters to Richmond, you shall answer it.",male
75467,Richard III,History,Buckingham,4,2,103,What says your highness to my just demand?,male
75468,Richard III,History,King Richard Iii,4,2,104,"As I remember, Henry the Sixth",male
75469,Richard III,History,King Richard Iii,4,2,105,"Did prophesy that Richmond should be king,",male
75470,Richard III,History,King Richard Iii,4,2,106,When Richmond was a little peevish boy.,male
75471,Richard III,History,King Richard Iii,4,2,107,"A king, perhaps, perhaps,--",male
75472,Richard III,History,Buckingham,4,2,108,My lord!,male
75473,Richard III,History,King Richard Iii,4,2,109,How chance the prophet could not at that time,male
75474,Richard III,History,King Richard Iii,4,2,110,"Have told me, I being by, that I should kill him?",male
75475,Richard III,History,Buckingham,4,2,111,"My lord, your promise for the earldom,--",male
75476,Richard III,History,King Richard Iii,4,2,112,"Richmond! When last I was at Exeter,",male
75477,Richard III,History,King Richard Iii,4,2,113,"The mayor in courtesy show'd me the castle,",male
75478,Richard III,History,King Richard Iii,4,2,114,"And call'd it Rougemont: at which name I started,",male
75479,Richard III,History,King Richard Iii,4,2,115,Because a bard of Ireland told me once,male
75480,Richard III,History,King Richard Iii,4,2,116,I should not live long after I saw Richmond.,male
75481,Richard III,History,Buckingham,4,2,117,My Lord!,male
75482,Richard III,History,King Richard Iii,4,2,118,"Ay, what's o'clock?",male
75483,Richard III,History,Buckingham,4,2,119,I am thus bold to put your grace in mind,male
75484,Richard III,History,Buckingham,4,2,120,Of what you promised me.,male
75485,Richard III,History,King Richard Iii,4,2,121,"Well, but what's o'clock?",male
75486,Richard III,History,Buckingham,4,2,122,Upon the stroke of ten.,male
75487,Richard III,History,King Richard Iii,4,2,123,"Well, let it strike.",male
75488,Richard III,History,Buckingham,4,2,124,Why let it strike?,male
75489,Richard III,History,King Richard Iii,4,2,125,"Because that, like a Jack, thou keep'st the stroke",male
75490,Richard III,History,King Richard Iii,4,2,126,Betwixt thy begging and my meditation.,male
75491,Richard III,History,King Richard Iii,4,2,127,I am not in the giving vein to-day.,male
75492,Richard III,History,Buckingham,4,2,128,"Why, then resolve me whether you will or no.",male
75493,Richard III,History,King Richard Iii,4,2,129,"Tut, tut,",male
75494,Richard III,History,King Richard Iii,4,2,130,Thou troublest me; am not in the vein.,male
75495,Richard III,History,Buckingham,4,2,131,Is it even so? rewards he my true service,male
75496,Richard III,History,Buckingham,4,2,132,With such deep contempt made I him king for this?,male
75497,Richard III,History,Buckingham,4,2,133,"O, let me think on Hastings, and be gone",male
75498,Richard III,History,Buckingham,4,2,134,"To Brecknock, while my fearful head is on!",male
75499,Richard III,History,Tyrrel,4,3,1,The tyrannous and bloody deed is done.,male
75500,Richard III,History,Tyrrel,4,3,2,The most arch of piteous massacre,male
75501,Richard III,History,Tyrrel,4,3,3,That ever yet this land was guilty of.,male
75502,Richard III,History,Tyrrel,4,3,4,"Dighton and Forrest, whom I did suborn",male
75503,Richard III,History,Tyrrel,4,3,5,"To do this ruthless piece of butchery,",male
75504,Richard III,History,Tyrrel,4,3,6,"Although they were flesh'd villains, bloody dogs,",male
75505,Richard III,History,Tyrrel,4,3,7,Melting with tenderness and kind compassion,male
75506,Richard III,History,Tyrrel,4,3,8,Wept like two children in their deaths' sad stories.,male
75507,Richard III,History,Tyrrel,4,3,9,"'Lo, thus' quoth Dighton, 'lay those tender babes:'",male
75508,Richard III,History,Tyrrel,4,3,10,"'Thus, thus,' quoth Forrest, 'girdling one another",male
75509,Richard III,History,Tyrrel,4,3,11,Within their innocent alabaster arms:,male
75510,Richard III,History,Tyrrel,4,3,12,"Their lips were four red roses on a stalk,",male
75511,Richard III,History,Tyrrel,4,3,13,Which in their summer beauty kiss'd each other.,male
75512,Richard III,History,Tyrrel,4,3,14,A book of prayers on their pillow lay;,male
75513,Richard III,History,Tyrrel,4,3,15,"Which once,' quoth Forrest, 'almost changed my mind;",male
75514,Richard III,History,Tyrrel,4,3,16,But O! the devil'--there the villain stopp'd,male
75515,Richard III,History,Tyrrel,4,3,17,Whilst Dighton thus told on: 'We smothered,male
75516,Richard III,History,Tyrrel,4,3,18,"The most replenished sweet work of nature,",male
