play_name,genre,character,act,scene,sentence,text,tokens
Richard III,History,Hastings,3,4,60,"Marry, that with no man here he is offended;","['Marry', 'man', 'offended']"
Richard III,History,Hastings,3,4,61,"For, were he, he had shown it in his looks.","['shown', 'looks']"
Richard III,History,Derby,3,4,62,"I pray God he be not, I say.","['pray', 'God', 'say']"
Richard III,History,Gloucester,3,4,63,"I pray you all, tell me what they deserve","['pray', 'tell', 'deserve']"
Richard III,History,Gloucester,3,4,64,That do conspire my death with devilish plots,"['conspire', 'death', 'devilish', 'plots']"
Richard III,History,Gloucester,3,4,65,"Of damned witchcraft, and that have prevail'd","['damned', 'witchcraft', 'prevail']"
Richard III,History,Gloucester,3,4,66,Upon my body with their hellish charms?,"['Upon', 'body', 'hellish', 'charms']"
Richard III,History,Hastings,3,4,67,"The tender love I bear your grace, my lord,","['tender', 'love', 'bear', 'grace', 'lord']"
Richard III,History,Hastings,3,4,68,Makes me most forward in this noble presence,"['Makes', 'forward', 'noble', 'presence']"
Richard III,History,Hastings,3,4,69,"To doom the offenders, whatsoever they be","['doom', 'offenders', 'whatsoever']"
Richard III,History,Hastings,3,4,70,"I say, my lord, they have deserved death.","['say', 'lord', 'deserved', 'death']"
Richard III,History,Gloucester,3,4,71,Then be your eyes the witness of this ill:,"['eyes', 'witness', 'ill']"
Richard III,History,Gloucester,3,4,72,See how I am bewitch'd; behold mine arm,"['See', 'bewitch', 'behold', 'arm']"
Richard III,History,Gloucester,3,4,73,"Is, like a blasted sapling, wither'd up:","['like', 'blasted', 'sapling', 'wither']"
Richard III,History,Gloucester,3,4,74,"And this is Edward's wife, that monstrous witch,","['Edward', 'wife', 'monstrous', 'witch']"
Richard III,History,Gloucester,3,4,75,"Consorted with that harlot strumpet Shore,","['Consorted', 'harlot', 'strumpet', 'Shore']"
Richard III,History,Gloucester,3,4,76,That by their witchcraft thus have marked me.,"['witchcraft', 'thus', 'marked']"
Richard III,History,Hastings,3,4,77,"If they have done this thing, my gracious lord--","['done', 'thing', 'gracious', 'lord']"
Richard III,History,Gloucester,3,4,78,If I thou protector of this damned strumpet--,"['protector', 'damned', 'strumpet']"
Richard III,History,Gloucester,3,4,79,Tellest thou me of 'ifs'?  Thou art a traitor:,"['Tellest', ""'ifs"", 'traitor']"
Richard III,History,Gloucester,3,4,80,"Off with his head! Now, by Saint Paul I swear,","['head', 'Saint', 'Paul', 'swear']"
Richard III,History,Gloucester,3,4,81,I will not dine until I see the same.,"['dine', 'see']"
Richard III,History,Gloucester,3,4,82,"Lovel and Ratcliff, look that it be done:","['look', 'done']"
Richard III,History,Gloucester,3,4,83,"The rest, that love me, rise and follow me.","['rest', 'love', 'rise', 'follow']"
Richard III,History,Hastings,3,4,84,"Woe, woe for England! not a whit for me;","['Woe', 'woe', 'England', 'whit']"
Richard III,History,Hastings,3,4,85,"For I, too fond, might have prevented this.","['fond', 'might', 'prevented']"
Richard III,History,Hastings,3,4,86,Stanley did dream the boar did raze his helm;,"['dream', 'boar', 'raze', 'helm']"
Richard III,History,Hastings,3,4,87,"But I disdain'd it, and did scorn to fly:","['disdain', 'scorn', 'fly']"
Richard III,History,Hastings,3,4,88,"Three times to-day my foot-cloth horse did stumble,","['Three', 'times', 'to-day', 'foot-cloth', 'horse', 'stumble']"
Richard III,History,Hastings,3,4,89,"And startled, when he look'd upon the Tower,","['startled', 'look', 'upon', 'Tower']"
Richard III,History,Hastings,3,4,90,As loath to bear me to the slaughter-house.,"['loath', 'bear', 'slaughter-house']"
Richard III,History,Hastings,3,4,91,"O, now I want the priest that spake to me:","['want', 'priest', 'spake']"
Richard III,History,Hastings,3,4,92,I now repent I told the pursuivant,"['repent', 'told', 'pursuivant']"
Richard III,History,Hastings,3,4,93,"As 'twere triumphing at mine enemies,","[""'twere"", 'triumphing', 'enemies']"
Richard III,History,Hastings,3,4,94,"How they at Pomfret bloodily were butcher'd,","['Pomfret', 'bloodily', 'butcher']"
Richard III,History,Hastings,3,4,95,And I myself secure in grace and favour.,"['secure', 'grace', 'favour']"
Richard III,History,Hastings,3,4,96,"O Margaret, Margaret, now thy heavy curse","['Margaret', 'Margaret', 'heavy', 'curse']"
Richard III,History,Hastings,3,4,97,Is lighted on poor Hastings' wretched head!,"['lighted', 'poor', 'wretched', 'head']"
Richard III,History,Ratcliff,3,4,98,"Dispatch, my lord; the duke would be at dinner:","['Dispatch', 'lord', 'duke', 'would', 'dinner']"
Richard III,History,Ratcliff,3,4,99,Make a short shrift; he longs to see your head.,"['Make', 'short', 'shrift', 'longs', 'see', 'head']"
Richard III,History,Hastings,3,4,100,"O momentary grace of mortal men,","['momentary', 'grace', 'mortal', 'men']"
Richard III,History,Hastings,3,4,101,Which we more hunt for than the grace of God!,"['hunt', 'grace', 'God']"
Richard III,History,Hastings,3,4,102,"Who builds his hopes in air of your good looks,","['builds', 'hopes', 'air', 'good', 'looks']"
Richard III,History,Hastings,3,4,103,"Lives like a drunken sailor on a mast,","['Lives', 'like', 'drunken', 'sailor', 'mast']"
Richard III,History,Hastings,3,4,104,"Ready, with every nod, to tumble down","['Ready', 'every', 'nod', 'tumble']"
Richard III,History,Hastings,3,4,105,Into the fatal bowels of the deep.,"['fatal', 'bowels', 'deep']"
Richard III,History,Lovel,3,4,106,"Come, come, dispatch; 'tis bootless to exclaim.","['Come', 'come', 'dispatch', ""'t"", 'bootless', 'exclaim']"
Richard III,History,Hastings,3,4,107,O bloody Richard! miserable England!,"['bloody', 'Richard', 'miserable', 'England']"
Richard III,History,Hastings,3,4,108,I prophesy the fearful'st time to thee,"['prophesy', ""fearful'st"", 'time']"
Richard III,History,Hastings,3,4,109,That ever wretched age hath look'd upon.,"['ever', 'wretched', 'age', 'look', 'upon']"
Richard III,History,Hastings,3,4,110,"Come, lead me to the block; bear him my head.","['Come', 'lead', 'block', 'bear', 'head']"
Richard III,History,Hastings,3,4,111,They smile at me that shortly shall be dead.,"['smile', 'shortly', 'shall', 'dead']"
Richard III,History,Gloucester,3,5,1,"Come, cousin, canst thou quake, and change thy colour,","['Come', 'cousin', 'canst', 'quake', 'change', 'colour']"
Richard III,History,Gloucester,3,5,2,"Murder thy breath in the middle of a word,","['Murder', 'breath', 'middle', 'word']"
Richard III,History,Gloucester,3,5,3,"And then begin again, and stop again,","['begin', 'stop']"
Richard III,History,Gloucester,3,5,4,As if thou wert distraught and mad with terror?,"['wert', 'distraught', 'mad', 'terror']"
Richard III,History,Buckingham,3,5,5,"Tut, I can counterfeit the deep tragedian;","['Tut', 'counterfeit', 'deep', 'tragedian']"
Richard III,History,Buckingham,3,5,6,"Speak and look back, and pry on every side,","['Speak', 'look', 'back', 'pry', 'every', 'side']"
Richard III,History,Buckingham,3,5,7,"Tremble and start at wagging of a straw,","['Tremble', 'start', 'wagging', 'straw']"
Richard III,History,Buckingham,3,5,8,Intending deep suspicion: ghastly looks,"['Intending', 'deep', 'suspicion', 'ghastly', 'looks']"
Richard III,History,Buckingham,3,5,9,"Are at my service, like enforced smiles;","['service', 'like', 'enforced', 'smiles']"
Richard III,History,Buckingham,3,5,10,"And both are ready in their offices,","['ready', 'offices']"
Richard III,History,Buckingham,3,5,11,"At any time, to grace my stratagems.","['time', 'grace', 'stratagems']"
Richard III,History,Buckingham,3,5,12,"But what, is Catesby gone?",['gone']
Richard III,History,Gloucester,3,5,13,"He is; and, see, he brings the mayor along.","['see', 'brings', 'mayor', 'along']"
Richard III,History,Buckingham,3,5,14,"Lord mayor,--","['Lord', 'mayor']"
Richard III,History,Gloucester,3,5,15,Look to the drawbridge there!,"['Look', 'drawbridge']"
Richard III,History,Buckingham,3,5,16,Hark! a drum.,"['Hark', 'drum']"
Richard III,History,Gloucester,3,5,17,"Catesby, o'erlook the walls.","[""o'erlook"", 'walls']"
Richard III,History,Buckingham,3,5,18,"Lord mayor, the reason we have sent--","['Lord', 'mayor', 'reason', 'sent']"
Richard III,History,Gloucester,3,5,19,"Look back, defend thee, here are enemies.","['Look', 'back', 'defend', 'enemies']"
Richard III,History,Buckingham,3,5,20,God and our innocency defend and guard us!,"['God', 'innocency', 'defend', 'guard']"
Richard III,History,Gloucester,3,5,21,"Be patient, they are friends, Ratcliff and Lovel.","['patient', 'friends']"
Richard III,History,Lovel,3,5,22,"Here is the head of that ignoble traitor,","['head', 'ignoble', 'traitor']"
Richard III,History,Lovel,3,5,23,The dangerous and unsuspected Hastings.,"['dangerous', 'unsuspected']"
Richard III,History,Gloucester,3,5,24,"So dear I loved the man, that I must weep.","['dear', 'loved', 'man', 'must', 'weep']"
Richard III,History,Gloucester,3,5,25,I took him for the plainest harmless creature,"['took', 'plainest', 'harmless', 'creature']"
Richard III,History,Gloucester,3,5,26,That breathed upon this earth a Christian;,"['breathed', 'upon', 'earth', 'Christian']"
Richard III,History,Gloucester,3,5,27,Made him my book wherein my soul recorded,"['Made', 'book', 'wherein', 'soul', 'recorded']"
Richard III,History,Gloucester,3,5,28,The history of all her secret thoughts:,"['history', 'secret', 'thoughts']"
Richard III,History,Gloucester,3,5,29,"So smooth he daub'd his vice with show of virtue,","['smooth', 'daub', 'vice', 'show', 'virtue']"
Richard III,History,Gloucester,3,5,30,"That, his apparent open guilt omitted,","['apparent', 'open', 'guilt', 'omitted']"
Richard III,History,Gloucester,3,5,31,"I mean, his conversation with Shore's wife,","['mean', 'conversation', 'Shore', 'wife']"
Richard III,History,Gloucester,3,5,32,He lived from all attainder of suspect.,"['lived', 'attainder', 'suspect']"
Richard III,History,Buckingham,3,5,33,"Well, well, he was the covert'st shelter'd traitor","['Well', 'well', ""covert'st"", 'shelter', 'traitor']"
Richard III,History,Buckingham,3,5,34,That ever lived.,"['ever', 'lived']"
Richard III,History,Buckingham,3,5,35,"Would you imagine, or almost believe,","['Would', 'imagine', 'almost', 'believe']"
Richard III,History,Buckingham,3,5,36,"Were't not that, by great preservation,","[""Were't"", 'great', 'preservation']"
Richard III,History,Buckingham,3,5,37,"We live to tell it you, the subtle traitor","['live', 'tell', 'subtle', 'traitor']"
Richard III,History,Buckingham,3,5,38,"This day had plotted, in the council-house","['day', 'plotted', 'council-house']"
Richard III,History,Buckingham,3,5,39,To murder me and my good Lord of Gloucester?,"['murder', 'good', 'Lord']"
Richard III,History,Lord Mayor,3,5,40,"What, had he so?",[]
Richard III,History,Gloucester,3,5,41,"What, think You we are Turks or infidels?","['think', 'Turks', 'infidels']"
Richard III,History,Gloucester,3,5,42,"Or that we would, against the form of law,","['would', 'form', 'law']"
Richard III,History,Gloucester,3,5,43,"Proceed thus rashly to the villain's death,","['Proceed', 'thus', 'rashly', 'villain', 'death']"
Richard III,History,Gloucester,3,5,44,"But that the extreme peril of the case,","['extreme', 'peril', 'case']"
Richard III,History,Gloucester,3,5,45,"The peace of England and our persons' safety,","['peace', 'England', 'persons', 'safety']"
Richard III,History,Gloucester,3,5,46,Enforced us to this execution?,"['Enforced', 'execution']"
Richard III,History,Lord Mayor,3,5,47,"Now, fair befall you! he deserved his death;","['fair', 'befall', 'deserved', 'death']"
Richard III,History,Lord Mayor,3,5,48,"And you my good lords, both have well proceeded,","['good', 'lords', 'well', 'proceeded']"
Richard III,History,Lord Mayor,3,5,49,To warn false traitors from the like attempts.,"['warn', 'false', 'traitors', 'like', 'attempts']"
Richard III,History,Lord Mayor,3,5,50,"I never look'd for better at his hands,","['never', 'look', 'better', 'hands']"
Richard III,History,Lord Mayor,3,5,51,After he once fell in with Mistress Shore.,"['fell', 'Mistress', 'Shore']"
Richard III,History,Gloucester,3,5,52,"Yet had not we determined he should die,","['Yet', 'determined', 'die']"
Richard III,History,Gloucester,3,5,53,Until your lordship came to see his death;,"['lordship', 'came', 'see', 'death']"
Richard III,History,Gloucester,3,5,54,"Which now the loving haste of these our friends,","['loving', 'haste', 'friends']"
Richard III,History,Gloucester,3,5,55,"Somewhat against our meaning, have prevented:","['Somewhat', 'meaning', 'prevented']"
Richard III,History,Gloucester,3,5,56,"Because, my lord, we would have had you heard","['lord', 'would', 'heard']"
Richard III,History,Gloucester,3,5,57,"The traitor speak, and timorously confess","['traitor', 'speak', 'timorously', 'confess']"
Richard III,History,Gloucester,3,5,58,The manner and the purpose of his treason;,"['manner', 'purpose', 'treason']"
Richard III,History,Gloucester,3,5,59,That you might well have signified the same,"['might', 'well', 'signified']"
Richard III,History,Gloucester,3,5,60,"Unto the citizens, who haply may","['Unto', 'citizens', 'haply', 'may']"
Richard III,History,Gloucester,3,5,61,Misconstrue us in him and wail his death.,"['Misconstrue', 'wail', 'death']"
Richard III,History,Lord Mayor,3,5,62,"But, my good lord, your grace's word shall serve,","['good', 'lord', 'grace', 'word', 'shall', 'serve']"
Richard III,History,Lord Mayor,3,5,63,As well as I had seen and heard him speak,"['well', 'seen', 'heard', 'speak']"
Richard III,History,Lord Mayor,3,5,64,"And doubt you not, right noble princes both,","['doubt', 'right', 'noble', 'princes']"
Richard III,History,Lord Mayor,3,5,65,But I'll acquaint our duteous citizens,"['acquaint', 'duteous', 'citizens']"
Richard III,History,Lord Mayor,3,5,66,With all your just proceedings in this cause.,"['proceedings', 'cause']"
Richard III,History,Gloucester,3,5,67,"And to that end we wish'd your lord-ship here,","['end', 'wish', 'lord-ship']"
Richard III,History,Gloucester,3,5,68,To avoid the carping censures of the world.,"['avoid', 'carping', 'censures', 'world']"
Richard III,History,Buckingham,3,5,69,"But since you come too late of our intents,","['since', 'come', 'late', 'intents']"
Richard III,History,Buckingham,3,5,70,Yet witness what you hear we did intend:,"['Yet', 'witness', 'hear', 'intend']"
Richard III,History,Buckingham,3,5,71,"And so, my good lord mayor, we bid farewell.","['good', 'lord', 'mayor', 'bid', 'farewell']"
Richard III,History,Gloucester,3,5,72,"Go, after, after, cousin Buckingham.","['Go', 'cousin']"
Richard III,History,Gloucester,3,5,73,The mayor towards Guildhall hies him in all post:,"['mayor', 'towards', 'Guildhall', 'hies', 'post']"
Richard III,History,Gloucester,3,5,74,"There, at your meet'st advantage of the time,","[""meet'st"", 'advantage', 'time']"
Richard III,History,Gloucester,3,5,75,Infer the bastardy of Edward's children:,"['Infer', 'bastardy', 'Edward', 'children']"
Richard III,History,Gloucester,3,5,76,"Tell them how Edward put to death a citizen,","['Tell', 'Edward', 'put', 'death', 'citizen']"
Richard III,History,Gloucester,3,5,77,Only for saying he would make his son,"['saying', 'would', 'make', 'son']"
Richard III,History,Gloucester,3,5,78,"Heir to the crown; meaning indeed his house,","['Heir', 'crown', 'meaning', 'indeed', 'house']"
